user_id,track_id,interaction_type,duration_listened,timestamp,rating,like,not_like,age,gender,location,preferred_genre,track_name,album_name,artists,duration_ms,popularity,track_genre,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,album_cover,popularity_genre,tracks_played,genre_cluster,popularity_weight,duration_listened_perc
42,0c1Uz5yx398yUjoAqprjHD,skip,0,2025-03-20 15:52:43.026426,,,,31,Male,Australia,cantopop,すてきな夜空,ひとつ抱きしめて,JUN SKY WALKER(S),221800,32,j-rock,False,0.407,0.922,11,-9.157,1,0.0503,0.00105,6.16e-06,0.159,0.397,96.629,4,https://i.scdn.co/image/ab67616d00001e02fdb1bdce3cddbddcdb9cad8b,0.0018853473163259293,523,rock & alternative,0.683168316831683,0.0
43,5eSc8fd3h8ZwsbetW5hPzX,share,1532,2025-02-27 13:10:37.057157,2.0,,,28,Female,Australia,heavy-metal,The King Of Rock'n'Roll,The King Of Rock 'N' Roll,Daniel Lioneye,177960,28,heavy-metal,False,0.264,0.988,2,-0.795,1,0.298,0.000234,0.211,0.74,0.21,108.204,4,https://i.scdn.co/image/ab67616d00001e02429b092828b984c6f1ba53d2,0.0010735373054213634,620,metal & heavy,0.722772277227723,0.008608676106990334
43,1r90s8G6nq0xa3pgL4ZwHX,play,154939,2025-03-23 02:07:00.057422,,,,28,Female,Australia,heavy-metal,Constrictor,Constrictor,Carajo;Ciro Pertusi,280426,23,heavy-metal,False,0.628,0.801,6,-4.424,1,0.0312,0.0319,1.13e-06,0.0895,0.274,99.989,4,https://i.scdn.co/image/ab67616d00001e022628c93a3f28d42405d3a9c2,0.0008818342151675485,472,metal & heavy,0.772277227722772,0.5525129624214588
43,1r90s8G6nq0xa3pgL4ZwHX,play,280426,2025-03-28 02:00:26.057637,,,,28,Female,Australia,heavy-metal,Constrictor,Constrictor,Carajo;Ciro Pertusi,280426,23,heavy-metal,False,0.628,0.801,6,-4.424,1,0.0312,0.0319,1.13e-06,0.0895,0.274,99.989,4,https://i.scdn.co/image/ab67616d00001e022628c93a3f28d42405d3a9c2,0.0008818342151675485,472,metal & heavy,0.772277227722772,1.0
43,06hANyT8h4lWypiU6PJPrR,play,114672,2025-03-10 05:37:39.057806,,,,28,Female,Australia,heavy-metal,Missing You,Charles Webster - Coast2Coast,Larry Heard,396546,37,chicago-house,False,0.564,0.563,1,-13.075,0,0.0302,0.0134,0.000147,0.109,0.412,115.986,4,https://i.scdn.co/image/ab67616d00001e022d7c06e18df55282b6125207,0.003029062627916496,693,dance & electronic,0.633663366336634,0.2891770437729797
43,06hANyT8h4lWypiU6PJPrR,skip,0,2025-03-23 15:17:13.057971,,,,28,Female,Australia,heavy-metal,Missing You,Charles Webster - Coast2Coast,Larry Heard,396546,37,chicago-house,False,0.564,0.563,1,-13.075,0,0.0302,0.0134,0.000147,0.109,0.412,115.986,4,https://i.scdn.co/image/ab67616d00001e022d7c06e18df55282b6125207,0.003029062627916496,693,dance & electronic,0.633663366336634,0.0
43,30opaj0A60x5FDsKvGgfm7,play,168572,2025-03-28 16:41:01.058058,,,,28,Female,Australia,heavy-metal,All I Want,Harmony,Lidell Townsell;M T F,215133,5,chicago-house,False,0.804,0.647,4,-11.555,0,0.0705,0.00447,0.408,0.0733,0.399,119.384,4,https://i.scdn.co/image/ab67616d00001e02f7a9af2e97c14722cd734ab6,0.00040933278755628325,9,dance & electronic,0.95049504950495,0.7835710932306992
44,1KLpjQFgubHI3GkAICCNH3,skip,0,2025-03-14 04:13:45.081930,,,,26,Male,,rock-n-roll,Dream Lover,The Ultimate Bobby Darin,Bobby Darin,150706,59,rock-n-roll,False,0.526,0.774,5,-1.692,1,0.0459,0.715,0.0,0.437,0.715,131.715,4,https://i.scdn.co/image/ab67616d00001e0232ca9d1b933d95925e170c90,0.0019207604909333594,1732,rock & alternative,0.415841584158416,0.0
44,1KLpjQFgubHI3GkAICCNH3,skip,0,2025-03-13 06:30:40.082040,,,,26,Male,,rock-n-roll,Dream Lover,The Ultimate Bobby Darin,Bobby Darin,150706,59,rock-n-roll,False,0.526,0.774,5,-1.692,1,0.0459,0.715,0.0,0.437,0.715,131.715,4,https://i.scdn.co/image/ab67616d00001e0232ca9d1b933d95925e170c90,0.0019207604909333594,1732,rock & alternative,0.415841584158416,0.0
44,4SVz82q5RfeWrbcQMevCOw,skip,0,2025-03-25 06:32:06.082128,,,,26,Male,,rock-n-roll,Stand by Me (Rerecorded),Stand by Me (Rerecorded),Ben E. King,192446,39,rock-n-roll,False,0.633,0.399,9,-10.876,1,0.0298,0.617,0.0,0.168,0.58,115.983,4,https://i.scdn.co/image/ab67616d00001e02e3ec8c6afa4110b92765d195,0.0012696552397695087,755,rock & alternative,0.613861386138614,0.0
44,4SVz82q5RfeWrbcQMevCOw,share,192446,2025-03-03 14:43:23.082213,,,,26,Male,,rock-n-roll,Stand by Me (Rerecorded),Stand by Me (Rerecorded),Ben E. King,192446,39,rock-n-roll,False,0.633,0.399,9,-10.876,1,0.0298,0.617,0.0,0.168,0.58,115.983,4,https://i.scdn.co/image/ab67616d00001e02e3ec8c6afa4110b92765d195,0.0012696552397695087,755,rock & alternative,0.613861386138614,1.0
44,6KDG8vvFerlCU63IXdw1zb,skip,0,2025-03-16 10:56:05.082481,,,,26,Male,,rock-n-roll,Suspicious Minds,Elvis 30 #1 Hits,Elvis Presley,272360,60,rock-n-roll,False,0.542,0.722,7,-5.065,1,0.0262,0.0516,1.18e-05,0.131,0.609,115.21,4,https://i.scdn.co/image/ab67616d00001e02a0b8a1ce10fddbba6879262e,0.001953315753491552,1690,rock & alternative,0.405940594059406,0.0
44,6KDG8vvFerlCU63IXdw1zb,share,124505,2025-03-09 10:08:59.082609,,,,26,Male,,rock-n-roll,Suspicious Minds,Elvis 30 #1 Hits,Elvis Presley,272360,60,rock-n-roll,False,0.542,0.722,7,-5.065,1,0.0262,0.0516,1.18e-05,0.131,0.609,115.21,4,https://i.scdn.co/image/ab67616d00001e02a0b8a1ce10fddbba6879262e,0.001953315753491552,1690,rock & alternative,0.405940594059406,0.4571339403730357
44,6KDG8vvFerlCU63IXdw1zb,skip,0,2025-03-20 15:30:09.082790,,,,26,Male,,rock-n-roll,Suspicious Minds,Elvis 30 #1 Hits,Elvis Presley,272360,60,rock-n-roll,False,0.542,0.722,7,-5.065,1,0.0262,0.0516,1.18e-05,0.131,0.609,115.21,4,https://i.scdn.co/image/ab67616d00001e02a0b8a1ce10fddbba6879262e,0.001953315753491552,1690,rock & alternative,0.405940594059406,0.0
44,3m6ZkxAFtXAtMdn0H3SAY3,skip,0,2025-03-12 15:19:43.082875,,,,26,Male,,rock-n-roll,大騒ぎ天国(Second Generation),根も葉もRumor Special Edition,AKB48,197200,18,j-idol,False,0.559,0.972,8,-1.652,1,0.0885,0.141,0.0,0.325,0.886,165.142,4,https://i.scdn.co/image/ab67616d00001e026ce2cbdb387c3f3d31fdfb29,0.0007357449417535254,280,pop & mainstream,0.821782178217822,0.0
44,2CGhzWArXQZG86V1Ztv4Q2,share,36088,2025-03-06 09:47:41.082956,,,,26,Male,,rock-n-roll,Mañana,OzuTochi,Ozuna,192320,73,latin,False,0.865,0.522,6,-4.648,1,0.0761,0.105,0.0154,0.0671,0.692,91.015,4,https://i.scdn.co/image/ab67616d00001e02125624f2e04f5a1ccb0dfb45,0.00970357570118304,1539,latin & brazilian,0.277227722772277,0.18764559068219633
44,2CGhzWArXQZG86V1Ztv4Q2,play,58446,2025-02-28 12:31:31.083154,,,,26,Male,,rock-n-roll,Mañana,OzuTochi,Ozuna,192320,73,latin,False,0.865,0.522,6,-4.648,1,0.0761,0.105,0.0154,0.0671,0.692,91.015,4,https://i.scdn.co/image/ab67616d00001e02125624f2e04f5a1ccb0dfb45,0.00970357570118304,1539,latin & brazilian,0.277227722772277,0.3038997504159734
44,2CGhzWArXQZG86V1Ztv4Q2,skip,0,2025-03-18 11:26:55.083332,,,,26,Male,,rock-n-roll,Mañana,OzuTochi,Ozuna,192320,73,latin,False,0.865,0.522,6,-4.648,1,0.0761,0.105,0.0154,0.0671,0.692,91.015,4,https://i.scdn.co/image/ab67616d00001e02125624f2e04f5a1ccb0dfb45,0.00970357570118304,1539,latin & brazilian,0.277227722772277,0.0
44,2CGhzWArXQZG86V1Ztv4Q2,skip,0,2025-03-19 05:42:10.083419,,,,26,Male,,rock-n-roll,Mañana,OzuTochi,Ozuna,192320,73,latin,False,0.865,0.522,6,-4.648,1,0.0761,0.105,0.0154,0.0671,0.692,91.015,4,https://i.scdn.co/image/ab67616d00001e02125624f2e04f5a1ccb0dfb45,0.00970357570118304,1539,latin & brazilian,0.277227722772277,0.0
44,2CGhzWArXQZG86V1Ztv4Q2,play,31852,2025-03-24 11:06:50.083501,,,,26,Male,,rock-n-roll,Mañana,OzuTochi,Ozuna,192320,73,latin,False,0.865,0.522,6,-4.648,1,0.0761,0.105,0.0154,0.0671,0.692,91.015,4,https://i.scdn.co/image/ab67616d00001e02125624f2e04f5a1ccb0dfb45,0.00970357570118304,1539,latin & brazilian,0.277227722772277,0.1656198003327787
44,2CGhzWArXQZG86V1Ztv4Q2,skip,0,2025-03-26 16:20:44.083658,,,,26,Male,,rock-n-roll,Mañana,OzuTochi,Ozuna,192320,73,latin,False,0.865,0.522,6,-4.648,1,0.0761,0.105,0.0154,0.0671,0.692,91.015,4,https://i.scdn.co/image/ab67616d00001e02125624f2e04f5a1ccb0dfb45,0.00970357570118304,1539,latin & brazilian,0.277227722772277,0.0
44,2CGhzWArXQZG86V1Ztv4Q2,share,174481,2025-03-29 09:16:03.083742,,,,26,Male,,rock-n-roll,Mañana,OzuTochi,Ozuna,192320,73,latin,False,0.865,0.522,6,-4.648,1,0.0761,0.105,0.0154,0.0671,0.692,91.015,4,https://i.scdn.co/image/ab67616d00001e02125624f2e04f5a1ccb0dfb45,0.00970357570118304,1539,latin & brazilian,0.277227722772277,0.9072431364392679
44,2CGhzWArXQZG86V1Ztv4Q2,share,0,2025-03-03 22:35:54.083896,,,,26,Male,,rock-n-roll,Mañana,OzuTochi,Ozuna,192320,73,latin,False,0.865,0.522,6,-4.648,1,0.0761,0.105,0.0154,0.0671,0.692,91.015,4,https://i.scdn.co/image/ab67616d00001e02125624f2e04f5a1ccb0dfb45,0.00970357570118304,1539,latin & brazilian,0.277227722772277,0.0
44,2CGhzWArXQZG86V1Ztv4Q2,skip,0,2025-03-14 08:32:10.084053,,,,26,Male,,rock-n-roll,Mañana,OzuTochi,Ozuna,192320,73,latin,False,0.865,0.522,6,-4.648,1,0.0761,0.105,0.0154,0.0671,0.692,91.015,4,https://i.scdn.co/image/ab67616d00001e02125624f2e04f5a1ccb0dfb45,0.00970357570118304,1539,latin & brazilian,0.277227722772277,0.0
45,6GWaU9mWtYPquwPu87yG2W,skip,0,2025-03-07 21:46:39.108725,,,,18,Female,Canada,forro,Gatinha,Junho 2K21,Marcynho Sensação,192600,42,forro,False,0.641,0.73,9,-6.976,1,0.0862,0.185,2.27e-05,0.0683,0.622,132.079,3,https://i.scdn.co/image/ab67616d00001e0221f2d38ab9f1dc030aa09b1e,0.001007943555160911,175,latin & brazilian,0.584158415841584,0.0
45,37Au9ab3zTZAkpY2QvbCub,share,32237,2025-03-12 23:52:18.110010,,,,18,Female,Canada,forro,Yaulillay,En Serio... Huaynos por Siempre,William Luna;Julio Humala L,265080,27,guitar,False,0.739,0.41,2,-6.991,1,0.0428,0.46,0.0,0.171,0.656,138.059,3,https://i.scdn.co/image/ab67616d00001e027ad3e4a25e6c63f5f3889612,0.001037463976945245,652,rock & alternative,0.732673267326733,0.12161234344348876
45,37Au9ab3zTZAkpY2QvbCub,share,265080,2025-03-24 13:01:36.111145,,,,18,Female,Canada,forro,Yaulillay,En Serio... Huaynos por Siempre,William Luna;Julio Humala L,265080,27,guitar,False,0.739,0.41,2,-6.991,1,0.0428,0.46,0.0,0.171,0.656,138.059,3,https://i.scdn.co/image/ab67616d00001e027ad3e4a25e6c63f5f3889612,0.001037463976945245,652,rock & alternative,0.732673267326733,1.0
45,37Au9ab3zTZAkpY2QvbCub,skip,0,2025-03-11 21:41:16.111863,,,,18,Female,Canada,forro,Yaulillay,En Serio... Huaynos por Siempre,William Luna;Julio Humala L,265080,27,guitar,False,0.739,0.41,2,-6.991,1,0.0428,0.46,0.0,0.171,0.656,138.059,3,https://i.scdn.co/image/ab67616d00001e027ad3e4a25e6c63f5f3889612,0.001037463976945245,652,rock & alternative,0.732673267326733,0.0
46,5GIkIk2nx1cAkr5vK9jwXG,share,0,2025-03-23 05:24:29.135306,,,,22,Male,Canada,new-age,Meditation,Wind Seeker,Tony O'Connor,325360,22,new-age,False,0.239,0.00757,1,-27.461,0,0.0407,0.993,0.638,0.121,0.248,63.296,5,https://i.scdn.co/image/ab67616d00001e027f2c7ee5e3d1003a410d8985,0.000779147187986967,318,calm,0.782178217821782,0.0
46,7bAzPwZB2oMzpmQCwFRINo,skip,0,2025-03-06 20:00:29.135534,,,,22,Male,Canada,new-age,Invisible Love,A Posteriori,Enigma,295360,48,new-age,False,0.68,0.538,9,-12.522,0,0.0495,0.725,0.865,0.173,0.418,95.055,4,https://i.scdn.co/image/ab67616d00001e02e6cc57c72af277778a926a0e,0.0016999575010624734,1328,calm,0.524752475247525,0.0
46,7bAzPwZB2oMzpmQCwFRINo,skip,0,2025-03-22 03:14:49.135617,,,,22,Male,Canada,new-age,Invisible Love,A Posteriori,Enigma,295360,48,new-age,False,0.68,0.538,9,-12.522,0,0.0495,0.725,0.865,0.173,0.418,95.055,4,https://i.scdn.co/image/ab67616d00001e02e6cc57c72af277778a926a0e,0.0016999575010624734,1328,calm,0.524752475247525,0.0
46,4SHKP9NefTNi8KWo9jBbnP,play,594533,2025-03-08 23:15:28.135692,1.0,0.0,1.0,22,Male,Canada,new-age,Billabong,Kakadu,Tony O'Connor,594533,25,new-age,False,0.361,0.111,0,-18.939,1,0.0404,0.913,0.000424,0.505,0.119,79.633,4,https://i.scdn.co/image/ab67616d00001e0251447bba780519e7e920505f,0.0008853945318033716,417,calm,0.752475247524752,1.0
46,4SHKP9NefTNi8KWo9jBbnP,share,381877,2025-03-07 11:24:53.135884,,,,22,Male,Canada,new-age,Billabong,Kakadu,Tony O'Connor,594533,25,new-age,False,0.361,0.111,0,-18.939,1,0.0404,0.913,0.000424,0.505,0.119,79.633,4,https://i.scdn.co/image/ab67616d00001e0251447bba780519e7e920505f,0.0008853945318033716,417,calm,0.752475247524752,0.6423142197321259
46,0Tarx49GGqUsSusrf7OMHW,share,49752,2025-03-06 04:29:16.136029,3.0,,,22,Male,Canada,new-age,Vexxagon,Existential Void Guardian,Conan,403373,19,black-metal,False,0.265,0.755,11,-7.897,0,0.0374,3.67e-06,0.768,0.372,0.176,120.85,4,https://i.scdn.co/image/ab67616d00001e02bc8dcf8a9988ce0605b06b0e,0.0008519415299076316,319,metal & heavy,0.811881188118812,0.1233399359897663
46,7giVnCZScUsYYseywZt92J,skip,0,2025-03-18 06:19:02.136182,,,,22,Male,Canada,new-age,Talk About Suffering,Doc Watson,Doc Watson,169000,22,bluegrass,False,0.531,0.0134,9,-21.313,1,0.0537,0.978,0.0,0.114,0.31,63.963,4,https://i.scdn.co/image/ab67616d00001e026a5eb6bd38f10d0f7bda4168,0.0008583690987124463,310,acoustic & traditional,0.782178217821782,0.0
47,3M9Apu4OZfylLTFKvgEtKa,share,98167,2025-03-14 21:02:33.164388,,,,25,Female,Australia,trance,Ritual,Ritual,Tiësto;Jonas Blue;Rita Ora,198995,67,trance,False,0.647,0.726,3,-4.389,0,0.0552,0.157,0.0,0.0844,0.767,114.996,4,https://i.scdn.co/image/ab67616d00001e02211bcd4f50464c15d7c7f111,0.0024568222654101426,1978,dance & electronic,0.336633663366337,0.49331390235935574
47,3M9Apu4OZfylLTFKvgEtKa,share,49359,2025-03-01 19:18:59.164631,,,,25,Female,Australia,trance,Ritual,Ritual,Tiësto;Jonas Blue;Rita Ora,198995,67,trance,False,0.647,0.726,3,-4.389,0,0.0552,0.157,0.0,0.0844,0.767,114.996,4,https://i.scdn.co/image/ab67616d00001e02211bcd4f50464c15d7c7f111,0.0024568222654101426,1978,dance & electronic,0.336633663366337,0.24804140807557978
47,3KFei4ncqdevg1vZaAZgIL,play,180000,2025-03-27 08:35:02.164845,,,,25,Female,Australia,trance,I Need You To Know,I Need You To Know,Armin van Buuren;Nicky Romero;Ifimay,180000,47,trance,False,0.44,0.739,1,-5.341,0,0.0494,0.0221,0.0,0.561,0.156,127.62,4,https://i.scdn.co/image/ab67616d00001e023498ed46357cff2773db26eb,0.001723442484690697,1446,dance & electronic,0.534653465346535,1.0
47,72XFpEC85OwkVTXc2U37Gp,share,346227,2025-03-22 12:00:31.165003,,,,25,Female,Australia,trance,Ultimate Energy,Ultimate Energy,Berg,372173,29,trance,False,0.696,0.649,6,-7.51,0,0.0688,0.0124,0.532,0.174,0.276,138.052,4,https://i.scdn.co/image/ab67616d00001e02c94b16ef4fdfd8bf832bd732,0.0010634006820431962,470,dance & electronic,0.712871287128713,0.9302851093443103
47,0LUySo2gYFy9NJwo1Tb8tw,share,169273,2025-03-03 17:19:21.165150,,,,25,Female,Australia,trance,Quiero Llenarte,Canto A Mi Idolo...Frankie Ruiz,Jerry Rivera,267546,35,salsa,False,0.814,0.716,8,-4.769,1,0.0607,0.69,1.3e-05,0.0609,0.841,94.966,4,https://i.scdn.co/image/ab67616d00001e02ba62dc87f1b9b8397f2bfacd,0.0012636291428984043,591,latin & brazilian,0.653465346534653,0.6326874630904592
47,0pWcUM0z72DhTW7j0fa0QM,skip,0,2025-03-17 18:23:05.165293,,,,25,Female,Australia,trance,Besabriyaan,M.S.Dhoni - The Untold Story,Armaan Malik,255738,60,pop-film,False,0.338,0.459,2,-8.827,1,0.027,0.533,1.33e-05,0.22,0.32,81.203,4,https://i.scdn.co/image/ab67616d00001e0202dde7bfff94df00c8b76eb4,0.0012457437089942697,1720,pop & mainstream,0.405940594059406,0.0
47,0pWcUM0z72DhTW7j0fa0QM,share,138525,2025-03-14 19:56:02.165370,,,,25,Female,Australia,trance,Besabriyaan,M.S.Dhoni - The Untold Story,Armaan Malik,255738,60,pop-film,False,0.338,0.459,2,-8.827,1,0.027,0.533,1.33e-05,0.22,0.32,81.203,4,https://i.scdn.co/image/ab67616d00001e0202dde7bfff94df00c8b76eb4,0.0012457437089942697,1720,pop & mainstream,0.405940594059406,0.5416676442296413
48,77uktQePd9IdeMPVWlu1cO,play,232686,2025-03-12 14:56:36.190995,3.0,,,40,Male,Canada,cantopop,海闊天空,華納廿三週年紀念精選系列 - Beyond,Beyond,239506,60,cantopop,False,0.311,0.311,5,-11.516,1,0.0323,0.69,0.0,0.195,0.369,76.951,4,https://i.scdn.co/image/ab67616d00001e0271befcc92c268193bdda52db,0.0017281603732826405,1767,pop & mainstream,0.405940594059406,0.9715247217188714
48,5IWQ2TRHIKyUNIOkzioqoI,skip,0,2025-03-23 05:34:11.191659,,,,40,Male,Canada,cantopop,驛動的心,葉蒨文國語精選,Sally Yeh;Unknown,238506,22,cantopop,False,0.462,0.208,0,-16.398,1,0.0339,0.862,2.13e-06,0.224,0.488,141.868,3,https://i.scdn.co/image/ab67616d00001e02ebe3a58f951958d788d1e3de,0.0006336588035369682,279,pop & mainstream,0.782178217821782,0.0
48,2cTcIpDu8R1tez6yyvjWMb,skip,0,2025-03-05 10:09:35.191834,,,,40,Male,Canada,cantopop,讓懂你的人愛你,Nice So Nice (舊愛還是最美),William So,301826,22,cantopop,False,0.556,0.372,8,-10.035,1,0.0382,0.757,0.0,0.105,0.345,113.636,4,https://i.scdn.co/image/ab67616d00001e02a26060cedd0a8be9e160eaca,0.0006336588035369682,279,pop & mainstream,0.782178217821782,0.0
48,2cTcIpDu8R1tez6yyvjWMb,share,129620,2025-03-16 00:49:14.191936,2.0,,,40,Male,Canada,cantopop,讓懂你的人愛你,Nice So Nice (舊愛還是最美),William So,301826,22,cantopop,False,0.556,0.372,8,-10.035,1,0.0382,0.757,0.0,0.105,0.345,113.636,4,https://i.scdn.co/image/ab67616d00001e02a26060cedd0a8be9e160eaca,0.0006336588035369682,279,pop & mainstream,0.782178217821782,0.42945273104371395
48,2cTcIpDu8R1tez6yyvjWMb,skip,0,2025-03-15 07:09:23.192165,,,,40,Male,Canada,cantopop,讓懂你的人愛你,Nice So Nice (舊愛還是最美),William So,301826,22,cantopop,False,0.556,0.372,8,-10.035,1,0.0382,0.757,0.0,0.105,0.345,113.636,4,https://i.scdn.co/image/ab67616d00001e02a26060cedd0a8be9e160eaca,0.0006336588035369682,279,pop & mainstream,0.782178217821782,0.0
48,7EougyUYWZdE1zCzsCA1Sx,share,240955,2025-03-15 21:55:58.192254,,,,40,Male,Canada,cantopop,思念即地獄,思念即地獄,Jay Fung,240955,48,cantopop,False,0.405,0.413,1,-9.66,1,0.0662,0.398,0.0,0.1,0.397,71.659,4,https://i.scdn.co/image/ab67616d00001e02ac2dba1ee62f784363700263,0.0013825282986261126,1272,pop & mainstream,0.524752475247525,1.0
48,7EougyUYWZdE1zCzsCA1Sx,play,103529,2025-03-08 13:00:24.192472,2.0,,,40,Male,Canada,cantopop,思念即地獄,思念即地獄,Jay Fung,240955,48,cantopop,False,0.405,0.413,1,-9.66,1,0.0662,0.398,0.0,0.1,0.397,71.659,4,https://i.scdn.co/image/ab67616d00001e02ac2dba1ee62f784363700263,0.0013825282986261126,1272,pop & mainstream,0.524752475247525,0.4296611400468967
48,7EougyUYWZdE1zCzsCA1Sx,play,240955,2025-03-09 14:23:37.192646,,,,40,Male,Canada,cantopop,思念即地獄,思念即地獄,Jay Fung,240955,48,cantopop,False,0.405,0.413,1,-9.66,1,0.0662,0.398,0.0,0.1,0.397,71.659,4,https://i.scdn.co/image/ab67616d00001e02ac2dba1ee62f784363700263,0.0013825282986261126,1272,pop & mainstream,0.524752475247525,1.0
48,7EougyUYWZdE1zCzsCA1Sx,share,240955,2025-03-18 05:09:29.192802,,,,40,Male,Canada,cantopop,思念即地獄,思念即地獄,Jay Fung,240955,48,cantopop,False,0.405,0.413,1,-9.66,1,0.0662,0.398,0.0,0.1,0.397,71.659,4,https://i.scdn.co/image/ab67616d00001e02ac2dba1ee62f784363700263,0.0013825282986261126,1272,pop & mainstream,0.524752475247525,1.0
48,3kQvyf0lMEpcn0xGWM1blY,play,85381,2025-03-04 04:21:40.192976,,,,40,Male,Canada,cantopop,我也難過的,我也難過的,吳林峰;謝芊彤,278293,52,cantopop,False,0.551,0.46,7,-8.049,1,0.0402,0.592,3.9e-06,0.101,0.253,134.406,4,https://i.scdn.co/image/ab67616d00001e02a3b21d763f3794298cdf3f08,0.0014977389901782885,1519,pop & mainstream,0.485148514851485,0.3068025426439041
48,3kQvyf0lMEpcn0xGWM1blY,skip,0,2025-03-18 06:53:09.193133,,,,40,Male,Canada,cantopop,我也難過的,我也難過的,吳林峰;謝芊彤,278293,52,cantopop,False,0.551,0.46,7,-8.049,1,0.0402,0.592,3.9e-06,0.101,0.253,134.406,4,https://i.scdn.co/image/ab67616d00001e02a3b21d763f3794298cdf3f08,0.0014977389901782885,1519,pop & mainstream,0.485148514851485,0.0
48,3kQvyf0lMEpcn0xGWM1blY,skip,0,2025-03-19 02:19:55.193227,,,,40,Male,Canada,cantopop,我也難過的,我也難過的,吳林峰;謝芊彤,278293,52,cantopop,False,0.551,0.46,7,-8.049,1,0.0402,0.592,3.9e-06,0.101,0.253,134.406,4,https://i.scdn.co/image/ab67616d00001e02a3b21d763f3794298cdf3f08,0.0014977389901782885,1519,pop & mainstream,0.485148514851485,0.0
48,3kQvyf0lMEpcn0xGWM1blY,share,153203,2025-03-08 02:43:17.193308,,,,40,Male,Canada,cantopop,我也難過的,我也難過的,吳林峰;謝芊彤,278293,52,cantopop,False,0.551,0.46,7,-8.049,1,0.0402,0.592,3.9e-06,0.101,0.253,134.406,4,https://i.scdn.co/image/ab67616d00001e02a3b21d763f3794298cdf3f08,0.0014977389901782885,1519,pop & mainstream,0.485148514851485,0.5505097145813944
48,5Ynf2QbdmVVx0ZuuXc3Q7y,share,109545,2025-03-23 04:41:08.193534,,,,40,Male,Canada,cantopop,Dead End Track,Major Production & B - Tracks,Charlie Hightone and The Rock-It´s,166693,22,rockabilly,False,0.735,0.894,1,-3.601,1,0.128,0.261,0.00589,0.105,0.944,96.382,4,https://i.scdn.co/image/ab67616d00001e02f1630938feda397dc1c178df,0.0012220864348405733,314,rock & alternative,0.782178217821782,0.6571661677454962
48,0ELwNEshcw9E3EQwPPtsFQ,share,87941,2025-03-06 13:41:18.193719,,,,40,Male,Canada,cantopop,Life Rejector,Punish the Betrayer,Deterioration,87941,23,grindcore,False,0.449,0.654,10,-14.418,1,0.0841,0.41,0.15,0.208,0.144,94.488,4,https://i.scdn.co/image/ab67616d00001e02de17f30557156cee9e025bac,0.0016094045203274788,710,metal & heavy,0.772277227722772,1.0
49,3Uqykrseya62eyLuusZsM0,share,134865,2025-02-27 12:29:57.217781,,,,33,,Canada,ska,So Please - Versión 25 Años,25 Años de Música,Los Cafres,266773,34,ska,False,0.677,0.637,6,-8.296,1,0.0593,0.0202,3.42e-05,0.105,0.56,174.06,4,https://i.scdn.co/image/ab67616d00001e02c71b3c9638497b47de51ede5,0.0012760367798836554,657,"reggae, ska & dub",0.663366336633663,0.5055421650616817
49,3Uqykrseya62eyLuusZsM0,skip,0,2025-03-24 07:55:25.218035,,,,33,,Canada,ska,So Please - Versión 25 Años,25 Años de Música,Los Cafres,266773,34,ska,False,0.677,0.637,6,-8.296,1,0.0593,0.0202,3.42e-05,0.105,0.56,174.06,4,https://i.scdn.co/image/ab67616d00001e02c71b3c9638497b47de51ede5,0.0012760367798836554,657,"reggae, ska & dub",0.663366336633663,0.0
49,5dDax5Rupym3zTryjXxEsd,skip,0,2025-03-17 12:30:30.218128,,,,33,,Canada,ska,Nunca Fue,Viernes de Webeo,Panteon Rococo,217853,35,ska,False,0.629,0.936,7,-3.469,0,0.0901,0.328,0.0,0.113,0.599,165.865,4,https://i.scdn.co/image/ab67616d00001e02cb2ed97530a8ceaf31806773,0.0013135672734096453,612,"reggae, ska & dub",0.653465346534653,0.0
49,5dDax5Rupym3zTryjXxEsd,play,35901,2025-03-15 09:25:15.218222,,,,33,,Canada,ska,Nunca Fue,Viernes de Webeo,Panteon Rococo,217853,35,ska,False,0.629,0.936,7,-3.469,0,0.0901,0.328,0.0,0.113,0.599,165.865,4,https://i.scdn.co/image/ab67616d00001e02cb2ed97530a8ceaf31806773,0.0013135672734096453,612,"reggae, ska & dub",0.653465346534653,0.164794609208962
49,14ub6WUYpvWRXMnZXPh4tv,skip,0,2025-03-04 04:26:31.218396,,,,33,,Canada,ska,Luchamos por la Causa,Circología,Los Caligaris;Dr.Shenka,150400,40,ska,False,0.654,0.968,7,-3.286,0,0.118,0.136,0.0,0.115,0.913,171.89,4,https://i.scdn.co/image/ab67616d00001e02d30da38e824f98f31c19afda,0.0015012197410395947,790,"reggae, ska & dub",0.603960396039604,0.0
49,0iM1Ioz4N4p7MU1DKyqsov,skip,0,2025-03-23 15:45:46.218481,,,,33,,Canada,ska,Bad Guy,Bad Guy,The Interrupters,157831,57,ska,False,0.563,0.814,7,-4.219,0,0.0558,0.00983,0.0437,0.0732,0.796,140.615,4,https://i.scdn.co/image/ab67616d00001e02a33fad32ad43b17010154e0a,0.0021392381309814222,2128,"reggae, ska & dub",0.435643564356436,0.0
